| | Vandal Hearts II - Tenjo no Mon | | PlayStation | | NTSC (JP) | SLPM-86251
| | Vandal Hearts II - Tenjo no Mon [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86504
| | Vandal Hearts II - Tenjo no Mon [Psone Books] | | PlayStation | | NTSC (JP) | SLPM-87279
| | Vehicle Cavalier | | PlayStation | | NTSC (JP) | SLPS-00232
| | Velldeselba Senki - Tsubasa no Kunshou | | PlayStation | | NTSC (JP) | SCPS-10027
| | Velldeselba Senki - Tsubasa no Kunshou [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90012
| | Vib-Ribbon | | PlayStation | | NTSC (JP) | SCPS-18012
| | Vib-Ribbon | | PlayStation | | NTSC (JP) | SCPS-45469
| | Vib-Ribbon [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91213
| | Vib-Ribbon [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91308
| | Victory Boxing | | PlayStation | | NTSC (JP) | SLPS-02740
| | Victory Spike | | PlayStation | | NTSC (JP) | SLPS-00372
| | Victory Zone | | PlayStation | | NTSC (JP) | SCPS-10002
| | Victory Zone 2 | | PlayStation | | NTSC (JP) | SCPS-10025
| | Victory Zone 2 [Limited Edition] | | PlayStation | | NTSC (JP) | SCPS-10024
| | Vigilante 8 | | PlayStation | | NTSC (JP) | SLPS-01703
| | Vigilante 8 - Second Battle | | PlayStation | | NTSC (JP) | SLPS-02615
| | Vigilante 8 - Second Battle [Pokkiri 1400 Series] | | PlayStation | | NTSC (JP) | SLPM-86928
| | Vigilante 8 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91182
| | Vigilante 8 [Pokkiri 1400 Series] | | PlayStation | | NTSC (JP) | SLPM-86929
| | Vigilante 8 [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80316
| | Virtua Pachi-Slot 7 | | PlayStation | | NTSC (JP) | SLPS-02896
| | Virtua Pachi-Slot EX | | PlayStation | | NTSC (JP) | SLPS-02295
| | Virtua Pachi-Slot History of Kitadenshi | | PlayStation | | NTSC (JP) | SLPS-03126
| | Virtua Pachi-Slot IV | | PlayStation | | NTSC (JP) | SLPS-02031
| | Virtua Pachi-Slot Olympia Special | | PlayStation | | NTSC (JP) | SLPS-01639
| | Virtua Pachi-Slot Olympia Special [The Best Buy] | | PlayStation | | NTSC (JP) | SLPS-03025
| | Virtua Pachi-Slot Olympia Special 2 | | PlayStation | | NTSC (JP) | SLPS-02610
| | Virtua Pachi-Slot V | | PlayStation | | NTSC (JP) | SLPS-02235
| | Virtua Pachi-Slot V [The Best Buy] | | PlayStation | | NTSC (JP) | SLPS-03026
| | Virtua Pachi-Slot VI | | PlayStation | | NTSC (JP) | SLPS-02557
| | Virtual Bowling - Ten Pin Alley | | PlayStation | | NTSC (JP) | SLPS-00892
| | Virtual Gallop Kishudou | | PlayStation | | NTSC (JP) | SLPS-00568
| | Virtual Gallop Kishudou [Limited Edition] | | PlayStation | | NTSC (JP) | SLPS-00567
| | Virtual Gallop Kishudou [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-02947
| | Virtual Hiryuu no Ken | | PlayStation | | NTSC (JP) | SLPS-03091
| | Virtual Hiyru no Ken | | PlayStation | | NTSC (JP) | SLPS-00338
| | Virtual Kyotei 2000 | | PlayStation | | NTSC (JP) | SLPS-02748
| | Virtual Kyotei 21 | | PlayStation | | NTSC (JP) | SLPS-03199
| | Virtual Kyotei '98 | | PlayStation | | NTSC (JP) | SLPS-01396
| | Virtual Kyotei '98 [Nichibutsu Select Vol.4] | | PlayStation | | NTSC (JP) | SLPS-03044
| | Virtual Kyotei '99 | | PlayStation | | NTSC (JP) | SLPS-02014
| | Virtual Pro Wrestling | | PlayStation | | NTSC (JP) | SLPS-00449
| | Virus - The Battle Field | | PlayStation | | NTSC (JP) | SLPS-02008
| | Voice Fantasia | | PlayStation | | NTSC (JP) | SLPS-00747
| | Voice Idol Collection - Pool Bar Story [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00775
| | Voice Idol Collection - Pool Bar Story [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00776
| | Voice Paradice Excella [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00590
| | Voice Paradice Excella [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00591
| | Volfoss | | PlayStation | | NTSC (JP) | SLPS-03140
| | V-Rally - World Championship Edition [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91099
| | V-Rally [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80191
| | V-Rally 2 - Championship Edition | | PlayStation | | NTSC (JP) | SLPS-02516
| | V-Rally 2 - Championship Edition [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91467
| | V-Rally 2 Championship Edition [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80500
| | V-Rally '97 - World Championship Edition | | PlayStation | | NTSC (JP) | SLPS-01149
| | V-Rally '97 - World Championship Edition [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91430
| | V-Tennis | | PlayStation | | NTSC (JP) | SLPS-00103
| | V-Tennis 2 | | PlayStation | | NTSC (JP) | SLPS-00469
| | Wagamama Fairy Mirumo de Pon! | | PlayStation | | NTSC (JP) | SLPM-87220
| | Wai Wai Bowling [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87225
| | Wai Wai Jansou | | PlayStation | | NTSC (JP) | SLPM-86544
| | Wai Wai Kart [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87230
| | Wai Wai Kusa Yakyuu [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87244
| | Wai Wai Sanninuchi Mahjong | | PlayStation | | NTSC (JP) | SLPM-86696
| | Wai Wai Trump Taisen | | PlayStation | | NTSC (JP) | SLPM-86657
| | Waku Waku Bowling | | PlayStation | | NTSC (JP) | SLPS-01166
| | Waku Waku Derby | | PlayStation | | NTSC (JP) | SLPS-01157
| | Waku Waku Volley [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02346
| | Waku Waku Volleyball | | PlayStation | | NTSC (JP) | SLPS-01695
| | Wakupuyo Dungeon Expert [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01966
| | Wakupuyo Dungeon Expert [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01967
| | Wakusei Koukitai - Little Cats | | PlayStation | | NTSC (JP) | SLPS-01374
| | Waneba Island - World Neverland Series | | PlayStation | | NTSC (JP) | SLPS-02639
| | Wangan Trial [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01213
| | Wangan Trial [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01214
| | Wangan Trial - Cinematic Racing [Reprint] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02280
| | Wangan Trial - Cinematic Racing [Reprint] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02281
| | Warcraft II - The Dark Saga | | PlayStation | | NTSC (JP) | SLPS-01098
| | Wareme de Pon, The | | PlayStation | | NTSC (JP) | SLPS-00434
| | Warera Mitsurin Tankentai!! | | PlayStation | | NTSC (JP) | SLPS-02658
| | Warera Mitsurin Tankentai!! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03287
| | Watashi no Liccachan | | PlayStation | | NTSC (JP) | SLPM-87025
| | Water Summer | | PlayStation | | NTSC (JP) | SLPM-87086
| | Water Summer [Limited Edition] | | PlayStation | | NTSC (JP) | SLPM-87085
| | Wedding Peach - Doki Doki Oironaoshi Fashion Daisakusen | | PlayStation | | NTSC (JP) | SLPS-00368
| | Welcome Disc | | PlayStation | | NTSC (JP) | PAPX-90045
| | Welcome House | | PlayStation | | NTSC (JP) | SLPS-00190
| | Welcome House 2 - Keaton & His Uncle | | PlayStation | | NTSC (JP) | SLPS-00633
| | Weltorv Estleia | | PlayStation | | NTSC (JP) | SLPS-01887
| | Whistle! Fukinukeru Kaze | | PlayStation | | NTSC (JP) | SLPM-87214
| | Whistle! Fukinukeru Kaze [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-87318
| | White Diamond | | PlayStation | | NTSC (JP) | SLPS-02352
| | White Diamond [Best Version] | | PlayStation | | NTSC (JP) | SLPS-02937
| | Whizz | | PlayStation | | NTSC (JP) | SLPS-00939
| | Wild ARMs | | PlayStation | | NTSC (JP) | SCPS-10028
| | Wild ARMs | | PlayStation | | NTSC (JP) | SCPS-45027
| | Wild ARMs - 2nd Ignition [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-10089
| | Wild ARMs - 2nd Ignition [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-10090
| | Wild ARMs - 2nd Ignition [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-45429
| | Wild ARMs - 2nd Ignition [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-45430
| | Wild ARMs - 2nd Ignition [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-91208
| | Wild ARMs - 2nd Ignition [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-91209
| | Wild ARMs - 2nd Ignition [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-91321
| | Wild ARMs - 2nd Ignition [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-91322
| | Wild ARMs - 2nd Ignition [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96161
| | Wild ARMs [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91038
| | Wild ARMs [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91306
| | Wild ARMs [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96034
| | Wild Boater | | PlayStation | | NTSC (JP) | SLPS-02174
| | Wildroid 9 | | PlayStation | | NTSC (JP) | SCPS-10080
| | Wing Commander III - Heart of the Tiger [Disc1of4] | | PlayStation | | NTSC (JP) | SLPS-00477
| | Wing Commander III - Heart of the Tiger [Disc2of4] | | PlayStation | | NTSC (JP) | SLPS-00478
| | Wing Commander III - Heart of the Tiger [Disc3of4] | | PlayStation | | NTSC (JP) | SLPS-00479
| | Wing Commander III - Heart of the Tiger [Disc4of4] | | PlayStation | | NTSC (JP) | SLPS-00480
| | Wing Over | | PlayStation | | NTSC (JP) | SLPS-00598
| | Winning Post 2 | | PlayStation | | NTSC (JP) | SLPS-00293
| | Winning Post 2 Final '97 | | PlayStation | | NTSC (JP) | SLPS-01020
| | Winning Post 2 Program '96 | | PlayStation | | NTSC (JP) | SLPS-00509
| | Winning Post 2 Program '96 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91082
| | Winning Post 3 | | PlayStation | | NTSC (JP) | SLPS-01263
| | Winning Post 3 [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-86742
| | Winning Post 3 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-86208
| | Winning Post 3 Program '98 | | PlayStation | | NTSC (JP) | SLPM-86128
| | Winning Post 3 Program '98 [Priced Down] | | PlayStation | | NTSC (JP) | SLPM-86283
| | Winning Post 4 | | PlayStation | | NTSC (JP) | SLPM-86302
| | Winning Post 4 [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-86995
| | Winning Post 4 Program 2000 | | PlayStation | | NTSC (JP) | SLPM-86445
| | Winning Post EX | | PlayStation | | NTSC (JP) | SLPS-00189
| | Winter Special '98 [Premium Disc] | | PlayStation | | NTSC (JP) | SLPM-80328
| | Wipeout | | PlayStation | | NTSC (JP) | SIPS-60003
| | Wipeout 3 | | PlayStation | | NTSC (JP) | SCPS-10098
| | Wipeout XL | | PlayStation | | NTSC (JP) | SIPS-60010
| | Wizardry - Dimguil | | PlayStation | | NTSC (JP) | SLPS-02691
| | Wizardry - Llylgamyn Saga | | PlayStation | | NTSC (JP) | SLPS-01279
| | Wizardry - Llylgamyn Saga [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91118
| | Wizardry - Llylgamyn Saga [SuperLite Gold Series] | | PlayStation | | NTSC (JP) | SLPM-87037
| | Wizardry - New Age of Llylgamyn | | PlayStation | | NTSC (JP) | SLPS-02349
| | Wizardry - New Age of Llylgamyn [SuperLite Gold Series] | | PlayStation | | NTSC (JP) | SLPM-86878
| | Wizardry Empire - Inishie no Oujo | | PlayStation | | NTSC (JP) | SLPM-86689
| | Wizardry Empire - Inishie no Oujo [Good Price] | | PlayStation | | NTSC (JP) | SLPM-86909
| | Wizardry Empire 2 - Oujo no Isan | | PlayStation | | NTSC (JP) | SLPM-87139
| | Wizardry Empire 2 - Oujo no Isan [Good Price] | | PlayStation | | NTSC (JP) | SLPM-87297
| | Wizardry VII - Gadeia no Houju | | PlayStation | | NTSC (JP) | SCPS-10010
| | Wizard's Harmony | | PlayStation | | NTSC (JP) | SLPS-00194
| | Wizard's Harmony [Natsu-cole Series Vol.4] | | PlayStation | | NTSC (JP) | SLPM-87134
| | Wizard's Harmony 2 | | PlayStation | | NTSC (JP) | SCPS-45135
| | Wizard's Harmony 2 | | PlayStation | | NTSC (JP) | SLPS-00984
| | Wizard's Harmony 2 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87188
| | Wizard's Harmony Fukkoku-ban [Reprint] | | PlayStation | | NTSC (JP) | SLPS-01877
| | Wizard's Harmony Fukkoku-ban [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87189
| | Wizard's Harmony R | | PlayStation | | NTSC (JP) | SLPS-01716
| | Wizard's Harmony R [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87190
| | Wolf Fang | | PlayStation | | NTSC (JP) | SLPS-00254
| | Wolf Fang [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87270
| | Wolf Fang [Maruan Series 7] | | PlayStation | | NTSC (JP) | SLPS-03073
| | Wolkenkratzer - Shinpan no Tou | | PlayStation | | NTSC (JP) | SLPS-00197
| | Wonder 3 Arcade Gears | | PlayStation | | NTSC (JP) | SLPS-00927
| | Wonder B-Cruise - Dogiborn Daisakusen | | PlayStation | | NTSC (JP) | SLPS-02322
| | Wonder B-Cruise - Dogiborn Daisakusen [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03295
| | Wonder Tracker | | PlayStation | | NTSC (JP) | SCPS-10072
| | Woody Woodpecker no Go! Go! Racing | | PlayStation | | NTSC (JP) | SLPM-86730
| | World Cup Golf | | PlayStation | | NTSC (JP) | SLPS-00256
| | World Cup Golf [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86348
| | World League Soccer - Challenge Nippon! | | PlayStation | | NTSC (JP) | SLPS-01389
| | World League Soccer - Challenge Nippon! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02687
| | World Neverland - Olerud Oukoku Monogatari | | PlayStation | | NTSC (JP) | SLPS-01037
| | World Neverland - Olerud Oukoku Monogatari [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91086
| | World Neverland 2 - Pluto Kyouwakoku Monogatari | | PlayStation | | NTSC (JP) | SLPS-01884
| | World Neverland 2 - Pluto Kyouwakoku Monogatari [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91176
| | World Pro Tennis '98 | | PlayStation | | NTSC (JP) | SLPS-01379
| | World Soccer - Jikkyou Winning Eleven 2000 - U-23 Medal he no Chousen | | PlayStation | | NTSC (JP) | SLPM-86600
| | World Soccer - Jikkyou Winning Eleven 3 - Final Version | | PlayStation | | NTSC (JP) | SLPM-86162
| | World Soccer - Jikkyou Winning Eleven 3 - World Cup France '98 | | PlayStation | | NTSC (JP) | SLPM-86086
| | World Soccer - Jikkyou Winning Eleven 4 | | PlayStation | | NTSC (JP) | SLPM-86291
| | World Soccer - Winning Eleven | | PlayStation | | NTSC (JP) | SLPS-00272
| | World Soccer - Winning Eleven 2002 | | PlayStation | | NTSC (JP) | SLPM-87056
| | World Soccer - Winning Eleven '97 | | PlayStation | | NTSC (JP) | SLPM-86035
| | World Stadium 2 | | PlayStation | | NTSC (JP) | SLPS-01335
| | World Stadium 3 | | PlayStation | | NTSC (JP) | SLPS-01970
| | World Stadium 4 | | PlayStation | | NTSC (JP) | SLPS-02660
| | World Stadium 5 | | PlayStation | | NTSC (JP) | SLPS-03180
| | World Stadium EX | | PlayStation | | NTSC (JP) | SLPS-00075
| | World Tour Conductor | | PlayStation | | NTSC (JP) | SLPS-02231
| | World Tour Conductor - Worldwide Dream Travelogue | | PlayStation | | NTSC (JP) | SLPM-86892
| | World Tournament Bowling [Nice Price Series Vol.07] | | PlayStation | | NTSC (JP) | SLPS-03398
| | Worms | | PlayStation | | NTSC (JP) | SLPS-00547
| | WTC - World Touring Car Championship | | PlayStation | | NTSC (JP) | SLPS-02852
| | WTC - World Touring Car Championship [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91488
| | WTC - World Touring Car Championship [Spike Library #009] | | PlayStation | | NTSC (JP) | SLPS-03303
| | Wu-Tang - Shaolin Style | | PlayStation | | NTSC (JP) | SLPM-86487
| | Wu-Tang - Shaolin Style [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86944
| | WWF In Your House | | PlayStation | | NTSC (JP) | SLPS-00695
| | WWF Wrestlemania - The Arcade Game | | PlayStation | | NTSC (JP) | SLPS-00223
| | X2 - No Relief | | PlayStation | | NTSC (JP) | SLPS-00766
| | X-Com - Michinaru Shinryakusha | | PlayStation | | NTSC (JP) | SLPS-00257
| | Xenogears [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-45170
| | Xenogears [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-45171
| | Xenogears [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01160
| | Xenogears [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01161
| | Xenogears [PSone Books] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-91436
| | Xenogears [PSone Books] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-91437
| | Xenogears [Van Houten Edition] [Squaresoft Millennium Collection] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02773
| | Xenogears [Van Houten Edition] [Squaresoft Millennium Collection] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02774
| | Xenogears [Wong Fei Fong Edition] [Squaresoft Millennium Collection] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02775
| | Xenogears [Wong Fei Fong Edition] [Squaresoft Millennium Collection] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02776
| | Xevious 3D-G+ | | PlayStation | | NTSC (JP) | SLPS-00750
| | X-Games Pro Boarder | | PlayStation | | NTSC (JP) | SLPS-01944
| | X-Games Pro Boarder [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80393
| | Xi [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90032
| | Xi no Ohanashi | | PlayStation | | NTSC (JP) | PAPX-90039
| | Xi[sai] - Alea jacta est! Julius Caesar (B.C.100 - B.C.44) | | PlayStation | | NTSC (JP) | SCPS-10051
| | Xi[sai] - Alea jacta est! Julius Caesar (B.C.100 - B.C.44) | | PlayStation | | NTSC (JP) | SCPS-45268
| | Xi[sai] - Alea jacta est! Julius Caesar (B.C.100 - B.C.44) [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91166
| | Xi[sai] - Alea jacta est! Julius Caesar (B.C.100 - B.C.44) [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91303
| | Xi[sai] Jumbo | | PlayStation | | NTSC (JP) | SCPS-10123
| | Xi[sai] Jumbo | | PlayStation | | NTSC (JP) | SCPS-45465
| | Xi[sai] Jumbo [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91231
| | X-Men - Mutant Academy | | PlayStation | | NTSC (JP) | SLPM-86765
| | X-Men - Mutant Academy | | PlayStation | | NTSC (JP) | SLPM-87081
| | X-Men - Mutant Academy 2 | | PlayStation | | NTSC (JP) | SLPM-87077
| | X-Men vs. Street Fighter EX Edition | | PlayStation | | NTSC (JP) | SLPS-01284
| | X-Racing | | PlayStation | | NTSC (JP) | SLPS-01063
| | Yacht Racing Game 1999 - Ore no Yatto - Ganbare Nippon Challenge | | PlayStation | | NTSC (JP) | SLPS-02132
| | Yakata Nightmare Project [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01045
| | Yakata Nightmare Project [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01046
| | Yakata Nightmare Project [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01047
| | Yakiniku Bugyou | | PlayStation | | NTSC (JP) | SLPS-03209
| | Yakiniku Bugyou [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03519
| | Yakitori Musume - Sugoude Hanjouki | | PlayStation | | NTSC (JP) | SLPS-03435
| | Yaku - Yuujou Dangi | | PlayStation | | NTSC (JP) | SLPS-00152
| | Yaku Tsuu - Noroi no Game | | PlayStation | | NTSC (JP) | SLPS-00689
| | Yamagata Digital Museum [Disc1of4] | | PlayStation | | NTSC (JP) | SLPS-02393
| | Yamagata Digital Museum [Disc2of4] | | PlayStation | | NTSC (JP) | SLPS-02394
| | Yamagata Digital Museum [Disc3of4] | | PlayStation | | NTSC (JP) | SLPS-02395
| | Yamagata Digital Museum [Disc4of4] | | PlayStation | | NTSC (JP) | SLPS-02396
| | Yamamoto Tomoa - Noise Reduction [PlayStation Audio] | | PlayStation | | NTSC (JP) | SCPS-40004
| | Yamasa Digi Guide - Faust | | PlayStation | | NTSC (JP) | SLPS-03120
| | Yamasa Digi Guide - Hyper Rush | | PlayStation | | NTSC (JP) | SLPS-02989
| | Yamasa Digi Guide - M771 | | PlayStation | | NTSC (JP) | SLPS-03038
| | Yamasa Digi Guide - New Pulsar R | | PlayStation | | NTSC (JP) | SLPS-02980
| | Yamasa Digi Guide - Tetra Master | | PlayStation | | NTSC (JP) | SLPS-03212
| | Yamasa Digi Guide - Umekagetsu R | | PlayStation | | NTSC (JP) | SLPS-03096
| | Yamasa Digi Selection | | PlayStation | | NTSC (JP) | SLPS-03429
| | Yamasa Digi Selection 2 | | PlayStation | | NTSC (JP) | SLPS-03484
| | Yamasa Digi Selection DX [Deluxe Version] | | PlayStation | | NTSC (JP) | SLPS-03428
| | Yamifuku Natsu - Teito Monogatari Futatabi | | PlayStation | | NTSC (JP) | SLPS-01878
| | Yaoi Junichi Gokuhi Project - UFO wo Oe!! | | PlayStation | | NTSC (JP) | SLPS-00054
| | Yarudora - Yukiwari no Hana & Sanpaguita [Trial Version] | | PlayStation | | NTSC (JP) | PCPX-96128
| | Yarudora Series Vol.1 - Double Cast [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-10053
| | Yarudora Series Vol.1 - Double Cast [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-10054
| | Yarudora Series Vol.1 - Double Cast [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-91238
| | Yarudora Series Vol.1 - Double Cast [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-91239
| | Yarudora Series Vol.1 - Double Cast [Trial Version 1] | | PlayStation | | NTSC (JP) | PAPX-90033
| | Yarudora Series Vol.1 - Double Cast [Trial Version 2] | | PlayStation | | NTSC (JP) | PAPX-90035
| | Yarudora Series Vol.2 - Kisetsu wo Dakishimete [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-10056
| | Yarudora Series Vol.2 - Kisetsu wo Dakishimete [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-10057
| | Yarudora Series Vol.2 - Kisetsu wo Dakishimete [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-91240
| | Yarudora Series Vol.2 - Kisetsu wo Dakishimete [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-91241
| | Yarudora Series Vol.2 - Kisetsu wo Dakishimete [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90036
| | Yarudora Series Vol.3 - Sampaguita [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-91242
